,ReportDate,Allegany,AnneArundel,Baltimore,BaltimoreCity,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Fredrick,Garrett,Harford,Howard,Kent,Montgomery,PrinceGeorges,QueenAnnes,Somerset,StMarys,Talbot,Washington,Wicomico,Worcester,AlleganyDailyCases,AlleganyDailyCases7Day,AlleganyDaily100K,AlleganyDailyCases100k7D,AADailyCases,AA7Day,AADaily100k3,AA100k7D-2020Census,BaltimoreDailyCases,Baltimore7Day,BaltimoreDaily100k,Baltimore7D100k,BaltCityDailyCases,BaltCity7Day,BaltCityeDaily100k,BaltCity7D100k,CalvertDailyCase,Calvert7Day,CalverteDaily100k,Calvert7D100k,CarolineDailyCases,Caroline7Day,CarolineDaily100k,Caroline7D100k,CarrollDaily,Carroll7Day,CarrollDaily100k,Carroll7D100k,CecilDaily,Cecil7Day,CecilDaily100k,Cecil7D100k,CharlesDaily,Charles7Day,CharlesDaily100K,Charles7D100k,DorchesterDaily,Dorchester7Day,DorchesterDaily100K,Dorchester7D100k,FrederickDaily,Frederick7Day,FrederrickDaily100K,Frederick7D100k,GarrettDaily,Garrett7Day,GarrettDaily100k,Garrett7D100k,HarfordDaily,Harford7Day,HarfordDaily100k,Harford7D100k,HowardDaily,Howard7Day,HowardDaily100k,Howard7D100k,KentDaily,Kent7Day,KentDaily100k,Kent7D100k,MontgomeryDaily,Montgomery7Day,MontgomeryDaily100k,Montgomery7D100k,PGDaily,PG7Day,PGDaily100k,PG7D100k,QADaily,QA7Day,QADaily100k,QA7D100k,StMarysDaily,StMarys7Day,StMarysDaily100k,StMarys7D100k,SomersetDaily,Somerset7Day,SomersetDaily100k,Somerset7D100k,TalbotDaily,Talbot7Day,TalbotDaily100k,Talbot7D100k,WashingtonDaily,Washington7Day,WashingtonDaily100k,Washington7D100k,WicomicoDaily,Wicomico7Day,WicomicoDaily100k,Wicomico7D100k,WorcesterDaily,Worcester7Day,WorcesterDaily100k,Worcester7D100k,Western,southern,central,capital,Eastern,I95,WesternDaily,Western7Day,WesternDaily100k,Western7D100k,SouthernDaily,Southern7Day,SouthernDaily100k,Southern7D100k,CentralDaily,Central7Day,CentralDaily100k,Central7D100k,CapitalDaily,Capital7Day,CapitalDaily100k,Capital7D100k,EasternDaily,Eastern7Day,EasternDaily100k,Eastern7D100k,I95Daily,I957Day,I95Daily100k,I957D100k
146,2020-07-28 14:00:00,262.0,6537.0,11252.0,10702.0,552.0,416.0,1402.0,607.0,1772.0,319.0,2931.0,48.0,1648.0,3410.0,224.0,17230.0,21870.0,375.0,116.0,855.0,320.0,914.0,1256.0,506.0,2.0,3.142857142857143,2.936598831233665,4.614655306224331,68.0,67.85714285714286,11.559494850075053,11.535210197028675,128.0,179.71428571428572,14.97890665683676,21.030652426674827,123.0,151.14285714285714,21.000225368272243,25.805154982151027,6.0,8.142857142857142,6.46670187426576,8.776238257932103,4.0,7.0,12.014537590484485,21.025440783347847,11.0,15.142857142857142,6.362390176469568,8.758615048126938,6.0,5.857142857142857,5.784526391901663,5.646799573046861,19.0,18.571428571428573,11.403398212667375,11.146178704110968,0.0,10.428571428571429,0.0,32.05733432286566,22.0,20.857142857142858,8.096659391940879,7.676053709242652,5.0,2.0,17.35749496632646,6.942997986530585,17.0,28.0,6.515307139243611,10.73109411169536,37.0,33.285714285714285,11.133947405639796,10.016253843683677,-5.0,0.0,-26.044379622877386,3.552713678800501e-15,66.0,101.42857142857143,6.214332321778128,10.016253843683677,100.0,143.28571428571428,10.339112552613159,14.814471271815714,5.0,5.714285714285714,10.025263664434375,11.457444187925,6.0,10.0,5.2734735491355895,8.78912258189265,1.0,0.8571428571428571,4.061738424045491,3.4814900777532785,3.0,7.857142857142857,7.9944571763577255,20.93786403331785,17.0,14.0,10.988655828835526,9.049481270805728,7.0,8.714285714285714,6.757539483337839,8.412447111910371,0.0,11.142857142857142,0.0,21.240673165949566,1224.0,2440.0,34951.0,42031.0,4878.0,49489.0,24.0,19.142857142857142,9.538306235270271,7.607934735275099,26.0,27.571428571428573,9.154284909513414,9.707565865582907,384.0,475.14285714285717,15.203049795134945,18.81151176287903,188.0,265.57142857142856,8.17043527993954,11.541671113531615,26.0,66.71428571428571,4.762148974672694,12.219360281165649,411.0,541.2857142857143,13.239230642859674,17.436025340909037
147,2020-07-29 14:00:00,260.0,6599.0,11423.0,10826.0,559.0,418.0,1414.0,612.0,1796.0,319.0,2947.0,45.0,1676.0,3441.0,224.0,17305.0,22044.0,376.0,116.0,863.0,323.0,931.0,1260.0,508.0,-2.0,2.857142857142857,-2.936598831233665,4.195141187476665,62.0,70.57142857142857,10.539539422127254,11.996618604909823,171.0,181.42857142857142,20.01088311186786,21.23126278368603,124.0,155.42857142857142,21.170958907851695,26.53687015177724,7.0,8.0,7.544485519976719,8.62226916568768,2.0,7.142857142857143,6.0072687952422426,21.45453141157944,12.0,14.714285714285714,6.940789283421346,8.510729716576176,5.0,6.0,4.820438659918053,5.784526391901663,24.0,19.571428571428573,14.404292479158789,11.746357557409251,0.0,4.428571428571429,0.0,13.613388548066235,16.0,21.428571428571427,5.888479557775185,7.886356550591765,-3.0,1.1428571428571428,-10.414496979795876,3.9674274208746203,28.0,29.142857142857142,10.73109411169536,11.169097952989047,31.0,34.714285714285715,9.32844242094145,10.44613598289757,0.0,0.42857142857142855,0.0,2.232375396246636,75.0,101.71428571428571,7.061741274747872,10.44613598289757,174.0,155.14285714285714,17.990055841546894,16.040394617339846,1.0,5.142857142857143,2.005052732886875,10.311699769132499,8.0,10.571428571428571,7.03129806551412,9.2913581580008,0.0,0.8571428571428571,0.0,3.4814900777532785,3.0,7.857142857142857,7.9944571763577255,20.93786403331785,17.0,16.142857142857142,10.988655828835526,10.434605955112728,4.0,8.428571428571429,3.861451133335908,8.136629173814947,2.0,10.428571428571429,3.812428516965307,19.879091552747674,1236.0,2471.0,35379.0,42296.0,4903.0,50022.0,12.0,20.142857142857142,4.769153117635136,8.005364161744692,31.0,28.428571428571427,10.914724315189071,10.009355477984446,428.0,486.0,16.94506591749416,19.241359896967662,265.0,278.2857142857143,11.516836963744563,12.09423094629348,25.0,60.42857142857143,4.578989398723744,11.068071518057964,533.0,561.8571428571429,17.16912392370853,18.098677135337883
148,2020-07-30 14:00:00,264.0,6684.0,11615.0,11004.0,565.0,418.0,1435.0,619.0,1819.0,326.0,2964.0,45.0,1716.0,3472.0,229.0,17397.0,22183.0,378.0,117.0,874.0,330.0,936.0,1269.0,518.0,4.0,2.857142857142857,5.87319766246733,4.195141187476666,85.0,77.14285714285714,14.449368562593815,13.113712645043124,192.0,181.42857142857142,22.468359985255137,21.23126278368603,178.0,166.0,30.390570045141946,28.34176757018856,6.0,8.0,6.46670187426576,8.62226916568768,0.0,6.714285714285714,0.0,20.16725952688467,21.0,17.0,12.146381245987357,9.832784818180242,7.0,6.142857142857143,6.7486141238852735,5.922253210756464,23.0,20.0,13.804113625860506,12.003577065965658,7.0,4.571428571428571,21.517936737265995,14.052530114132889,17.0,20.571428571428573,6.256509530136134,7.570902288568094,0.0,1.0,0.0,3.4714989932652927,40.0,28.857142857142858,15.330134445279086,11.059596992665623,31.0,32.857142857142854,9.32844242094145,9.88728920191951,5.0,0.8571428571428571,26.044379622877386,4.46475079249327,92.0,106.14285714285714,8.662402630357391,9.88728920191951,139.0,163.57142857142858,14.371366448132292,16.91183410391724,2.0,5.285714285714286,4.01010546577375,10.598135873830627,11.0,12.0,9.668034840081914,10.546947098271179,1.0,0.8571428571428571,4.061738424045491,3.4814900777532785,7.0,8.0,18.65373341150136,21.318552470287266,5.0,15.714285714285714,3.2319575967163314,10.157581018251326,9.0,9.0,8.688265050005793,8.688265050005793,10.0,11.285714285714286,19.062142584826535,21.512989488589945,1245.0,2501.0,35926.0,42544.0,4961.0,50609.0,9.0,19.571428571428573,3.5768648382263524,7.778261632333495,30.0,28.857142857142858,10.562636434053939,10.160250284185219,547.0,503.2857142857143,21.65642770296566,19.925723373608783,248.0,290.2857142857143,10.778021007579818,12.615748091821539,58.0,63.857142857142854,10.623255405039085,11.69604720702579,587.0,578.8571428571429,18.908584884084256,18.646285215456167
149,2020-07-31 14:00:00,266.0,6770.0,11818.0,11192.0,588.0,423.0,1449.0,622.0,1832.0,340.0,2986.0,45.0,1750.0,3530.0,232.0,17568.0,22416.0,383.0,119.0,896.0,340.0,952.0,1279.0,550.0,2.0,3.142857142857143,2.936598831233665,4.614655306224331,86.0,77.28571428571429,14.61936113391845,13.137997298089504,203.0,185.42857142857142,23.755609776077048,21.69935361671218,188.0,170.14285714285714,32.09790544093644,29.049092234160558,23.0,10.428571428571429,24.78902385135208,11.23974373384287,5.0,7.0,15.018171988105607,21.025440783347847,14.0,16.0,8.097587497324904,9.254385711228462,3.0,5.571428571428571,2.8922631959508314,5.371345935337258,13.0,19.571428571428573,7.802325092877678,11.746357557409251,14.0,5.285714285714286,43.03587347453199,16.248237944466155,22.0,21.857142857142858,8.096659391940879,8.0440836816036,0.0,0.5714285714285714,0.0,1.9837137104373102,34.0,30.0,13.030614278487223,11.497600833959314,58.0,37.0,17.453214852084006,11.133947405639796,3.0,1.1428571428571428,15.62662777372643,5.953001056657691,171.0,114.28571428571429,16.10077010642515,11.133947405639796,233.0,172.28571428571428,24.090132247588663,17.812813912073526,5.0,4.714285714285714,10.025263664434375,9.452391455038127,22.0,13.0,19.336069680163828,11.425859356460444,2.0,0.7142857142857143,8.123476848090982,2.9012417314610652,10.0,7.285714285714286,26.648190587859084,19.41511028544019,16.0,17.0,10.34226430949226,10.988655828835528,10.0,8.571428571428571,9.653627833339769,8.274538142862658,32.0,11.714285714285714,60.998856271444915,22.329938456511083,1263.0,2539.0,36509.0,42970.0,5065.0,51328.0,18.0,20.714285714285715,7.153729676452705,8.232466691155889,38.0,30.714285714285715,13.37933948313499,10.81412777772189,583.0,515.8571428571429,23.081713621259563,20.42344226571142,426.0,308.42857142857144,18.513858666245977,13.404232347560383,104.0,64.28571428571429,19.048595898690778,11.774544168146772,719.0,600.4285714285714,23.16060056500269,19.341149249891973
150,2020-08-01 14:00:00,267.0,6855.0,11997.0,11406.0,612.0,430.0,1467.0,630.0,1855.0,349.0,2989.0,43.0,1780.0,3570.0,235.0,17665.0,22606.0,386.0,121.0,904.0,361.0,967.0,1287.0,583.0,1.0,2.142857142857143,1.4682994156168325,3.1463558906074995,85.0,73.14285714285714,14.449368562593815,12.433742359744596,179.0,172.0,20.947064777920154,20.127905820124397,214.0,170.85714285714286,36.53697747000212,29.1710447624316,24.0,12.0,25.86680749706304,12.93340374853152,7.0,5.285714285714286,21.02544078334785,15.876353244568785,18.0,16.0,10.41118392513202,9.254385711228462,8.0,4.857142857142857,7.712701855868884,4.6827118410632504,23.0,19.428571428571427,13.804113625860506,11.660617721223783,9.0,6.285714285714286,27.665918662199132,19.322228906932725,3.0,17.0,1.104089917082847,6.256509530136134,-2.0,0.14285714285714285,-6.942997986530584,0.49592842760932765,30.0,28.714285714285715,11.497600833959314,11.004846512503915,40.0,36.714285714285715,12.036699897988969,11.047970977797018,3.0,1.0,15.62662777372643,5.20887592457548,97.0,106.14285714285714,9.133185382007248,11.047970977797018,190.0,167.71428571428572,19.644313849965002,17.34016876681121,3.0,4.142857142857143,6.015158198660624,8.306647036245625,8.0,11.714285714285714,7.03129806551412,10.295829310217103,2.0,1.0,8.123476848090982,4.061738424045491,21.0,9.0,55.961200234504076,23.983371529073175,15.0,14.714285714285714,9.695872790148993,9.511189498908061,8.0,8.428571428571429,7.722902266671816,8.13662917381495,33.0,13.142857142857142,62.90507052992756,25.053101682914875,1277.0,2588.0,37075.0,43260.0,5165.0,51989.0,14.0,17.0,5.564011970574326,6.756300249983108,49.0,32.42857142857143,17.252306175621435,11.417707002524972,566.0,497.42857142857144,22.408661937620778,19.693831617060965,290.0,290.85714285714283,12.603331016928013,12.640582241608588,100.0,63.857142857142854,18.315957594894975,11.69604720702579,661.0,580.8571428571429,21.292290644599134,18.710709695470086
151,2020-08-02 14:00:00,271.0,6958.0,12175.0,11577.0,619.0,432.0,1481.0,647.0,1878.0,351.0,2998.0,43.0,1818.0,3622.0,235.0,17758.0,22743.0,397.0,123.0,922.0,366.0,978.0,1294.0,588.0,4.0,2.142857142857143,5.87319766246733,3.1463558906074995,103.0,82.57142857142857,17.509234846437213,14.036529460805422,178.0,178.71428571428572,20.83004206966362,20.91362971841829,171.0,174.85714285714286,29.195435268085802,29.853978920749395,7.0,12.0,7.544485519976719,12.93340374853152,2.0,4.142857142857143,6.0072687952422426,12.443628218716073,14.0,16.0,8.097587497324904,9.254385711228462,17.0,7.142857142857143,16.38949144372138,6.886340942740075,23.0,21.142857142857142,13.804113625860506,12.689495755449409,2.0,4.857142857142857,6.14798192493314,14.930813246266196,9.0,17.0,3.3122697512485417,6.256509530136134,0.0,0.14285714285714285,0.0,0.4959284276093277,38.0,31.571428571428573,14.56362772301513,12.099856115738135,52.0,42.142857142857146,15.647709867385661,12.681523106809806,0.0,0.8571428571428571,0.0,4.46475079249327,93.0,105.42857142857143,8.756559180687361,12.681523106809806,137.0,169.28571428571428,14.164584197080027,17.502640535495136,11.0,4.428571428571429,22.055580061755624,8.879519245641877,18.0,12.571428571428571,15.820420647406769,11.04918267437933,2.0,1.2857142857142858,8.123476848090982,5.222235116629918,5.0,8.285714285714286,13.324095293929542,22.079929344226098,11.0,15.285714285714286,7.1103067127759285,9.880556081389926,7.0,7.857142857142857,6.757539483337839,7.584993297624105,5.0,12.571428571428571,9.531071292413268,23.963836392353357,1292.0,2620.0,37631.0,43499.0,5232.0,52582.0,15.0,17.571428571428573,5.96144139704392,6.983402779394305,32.0,34.42857142857143,11.266812196324203,12.121882764795235,556.0,525.8571428571429,22.01274918253914,20.819355020793058,239.0,291.7142857142857,10.386883148433775,12.677833466289162,67.0,62.714285714285715,12.271691588579634,11.48672197736985,593.0,603.7142857142857,19.101858324126002,19.446989467057694
152,2020-08-03 14:00:00,273.0,7007.0,12401.0,11748.0,635.0,438.0,1491.0,655.0,1909.0,352.0,3010.0,43.0,1853.0,3660.0,235.0,17842.0,22880.0,399.0,123.0,931.0,368.0,982.0,1298.0,611.0,2.0,1.8571428571428572,2.936598831233665,2.726841771859833,49.0,76.85714285714286,8.329635994907022,13.065143338950374,226.0,182.42857142857142,26.447132065977403,21.34828549194257,171.0,167.0,29.195435268085802,28.512501109768007,16.0,12.714285714285714,17.24453833137536,13.703249209753636,6.0,3.7142857142857144,18.02180638572673,11.156356334021309,10.0,14.285714285714286,5.783991069517788,8.262844385025414,8.0,7.714285714285714,7.712701855868884,7.437248218159281,31.0,22.285714285714285,18.605544452246768,13.37541444493316,1.0,4.714285714285714,3.07399096246657,14.491671680199545,12.0,14.428571428571429,4.416359668331388,5.310146744065122,0.0,0.0,0.0,2.5376526277146434e-16,35.0,31.714285714285715,13.4138676396192,12.154606595899846,38.0,41.0,11.43486490308952,12.337617395438693,0.0,0.8571428571428571,0.0,4.46475079249327,84.0,96.85714285714286,7.909150227717617,12.337617395438693,137.0,158.57142857142858,14.164584197080027,16.39487847628658,2.0,4.142857142857143,4.01010546577375,8.306647036245625,9.0,11.714285714285714,7.910210323703384,10.295829310217101,0.0,1.1428571428571428,0.0,4.641986770337703,2.0,7.285714285714286,5.329638117571816,19.415110285440193,4.0,12.142857142857142,2.585566077373065,7.849039877739662,4.0,7.0,3.861451133335908,6.757539483337839,23.0,15.0,43.84292794510103,28.5932138772398,1298.0,2667.0,38160.0,43732.0,5287.0,53197.0,6.0,14.0,2.384576558817568,5.564011970574326,47.0,36.142857142857146,16.548130413351174,12.725461989598317,529.0,513.2857142857143,20.94378474381871,20.32163612869042,233.0,269.85714285714283,10.126124575669747,11.727927236934491,55.0,62.142857142857146,10.073776677192237,11.382059362541879,615.0,588.4285714285714,19.810527604279073,18.954602369808477
153,2020-08-04 14:00:00,276.0,7071.0,12525.0,11844.0,649.0,439.0,1503.0,662.0,1932.0,352.0,3016.0,44.0,1863.0,3690.0,235.0,17910.0,23082.0,399.0,129.0,931.0,368.0,986.0,1309.0,639.0,3.0,2.0,4.404898246850498,2.936598831233666,64.0,76.28571428571429,10.879524564776519,12.968004726764871,124.0,181.85714285714286,14.51081582381061,21.28141537293883,96.0,163.14285714285714,16.390419799627118,27.853957457104418,14.0,13.857142857142858,15.088971039953439,14.935001947709017,1.0,3.2857142857142856,3.0036343976211213,9.869084449326541,12.0,14.428571428571429,6.940789283421346,8.345472828875666,7.0,7.857142857142857,6.7486141238852735,7.574975037014083,23.0,22.857142857142858,13.804113625860506,13.718373789675038,0.0,4.714285714285714,0.0,14.491671680199545,6.0,12.142857142857142,2.208179834165694,4.468935378668667,1.0,-0.5714285714285714,3.471498993265292,-1.983713710437309,10.0,30.714285714285715,3.8325336113197714,11.77135323476787,30.0,40.0,9.027524923491725,12.036699897988967,0.0,1.5714285714285714,0.0,8.185376452904325,68.0,97.14285714285714,6.402645422438071,12.036699897988967,202.0,173.14285714285714,20.88500735627858,17.90143487681021,0.0,3.4285714285714284,0.0,6.874466512755,0.0,10.857142857142858,0.0,9.542475946054875,6.0,1.8571428571428572,24.37043054427295,7.54322850179877,0.0,6.857142857142857,0.0,18.273044974531945,4.0,10.285714285714286,2.585566077373065,6.648598484673596,11.0,7.571428571428571,10.618990616673745,7.309175359528682,28.0,19.0,53.3739992375143,36.218070911170415,1306.0,2710.0,38496.0,44008.0,5334.0,53666.0,8.0,11.714285714285714,3.1794354117567574,4.6556018529295375,43.0,38.57142857142857,15.139778888810648,13.58053255806935,336.0,506.42857142857144,13.302668570743077,20.05015309663444,276.0,282.42857142857144,11.99489434714528,12.274278532249594,47.0,65.14285714285714,8.60850006960064,11.931538090388727,469.0,596.7142857142857,15.10754056326323,19.221503787008988
154,2020-08-05 14:00:00,276.0,7114.0,12666.0,11953.0,660.0,441.0,1511.0,672.0,1947.0,353.0,3020.0,45.0,1878.0,3717.0,235.0,17976.0,23156.0,402.0,129.0,945.0,369.0,989.0,1316.0,656.0,0.0,2.2857142857142856,0.0,3.3561129499813327,43.0,73.57142857142857,7.309680566959225,12.506596318883721,141.0,177.57142857142858,16.500201864171743,20.779889480410816,109.0,161.0,18.609955814159957,27.48809987229131,11.0,14.428571428571429,11.85562010282056,15.550878316686708,2.0,3.2857142857142856,6.0072687952422426,9.869084449326541,8.0,13.857142857142858,4.627192855614231,8.01495905347465,10.0,8.571428571428571,9.640877319836106,8.263609131288089,15.0,21.571428571428573,9.002682799474243,12.946715264005817,1.0,4.857142857142857,3.07399096246657,14.930813246266197,4.0,10.428571428571429,1.4721198894437963,3.838026854621326,1.0,0.0,3.471498993265292,1.2688263138573217e-16,15.0,28.857142857142858,5.748800416979657,11.059596992665627,27.0,39.42857142857143,8.124772431142555,11.864747042303412,0.0,1.5714285714285714,0.0,8.185376452904325,66.0,95.85714285714286,6.214332321778128,11.864747042303412,74.0,158.85714285714286,7.650943288933738,16.424418797865474,3.0,3.7142857142857144,6.015158198660624,7.447338722151251,14.0,11.714285714285714,12.30477161464971,10.295829310217103,0.0,1.8571428571428572,0.0,7.54322850179877,1.0,6.571428571428571,2.664819058785908,17.511668100593113,3.0,8.285714285714286,1.9391745580297985,5.355815445987063,7.0,8.0,6.757539483337839,7.722902266671816,17.0,21.142857142857142,32.40564239420511,40.302815750776105,1310.0,2736.0,38839.0,44152.0,5389.0,54042.0,4.0,10.571428571428571,1.5897177058783787,4.201396794107144,26.0,37.857142857142854,9.154284909513414,13.3290412144014,343.0,494.2857142857143,13.579807499300225,19.569401894035305,144.0,265.14285714285717,6.258205746336668,11.523045501191325,55.0,69.42857142857143,10.073776677192237,12.716507701598513,376.0,574.2857142857143,12.111802242616148,18.49902926113865
155,2020-08-06 14:00:00,279.0,7200.0,12777.0,12075.0,667.0,444.0,1516.0,681.0,1961.0,360.0,3032.0,45.0,1906.0,3729.0,236.0,18032.0,23225.0,406.0,130.0,951.0,371.0,996.0,1322.0,664.0,3.0,2.142857142857143,4.404898246850498,3.146355890607499,86.0,73.71428571428571,14.61936113391845,12.5308809719301,111.0,166.0,12.989520616475627,19.42576957058517,122.0,153.0,20.829491828692795,26.12223155565572,7.0,14.571428571428571,7.544485519976719,15.70484740893113,3.0,3.7142857142857144,9.010903192863365,11.156356334021309,5.0,11.571428571428571,2.891995534758894,6.6929039518705835,9.0,8.857142857142858,8.676789587852495,8.539062768997693,14.0,20.285714285714285,8.40250394617596,12.175056738336595,7.0,4.857142857142857,21.517936737265995,14.930813246266196,12.0,9.714285714285714,4.416359668331388,3.5751483029349336,0.0,0.0,0.0,1.2688263138573217e-16,28.0,27.142857142857142,10.73109411169536,10.402591230725093,12.0,36.714285714285715,3.6110099693966906,11.047970977797018,1.0,1.0,5.2088759245754765,5.20887592457548,56.0,90.71428571428571,5.272766818478411,11.047970977797018,69.0,148.85714285714286,7.13398766130308,15.390507542604158,4.0,4.0,8.0202109315475,8.020210931547501,6.0,11.0,5.2734735491355895,9.668034840081914,1.0,1.8571428571428572,4.061738424045491,7.54322850179877,2.0,5.857142857142857,5.329638117571816,15.608225915746035,7.0,8.571428571428571,4.524740635402863,5.540498737227996,6.0,7.571428571428571,5.7921767000038615,7.309175359528682,8.0,20.857142857142858,15.249714067861229,39.75818310549535,1320.0,2758.0,39203.0,44289.0,5435.0,54393.0,10.0,10.714285714285714,3.9742942646959465,4.258172426459943,22.0,36.714285714285715,7.745933384972888,12.926655064532678,364.0,468.14285714285717,14.411224284971667,18.53437283432188,137.0,249.28571428571428,5.953987411445302,10.833897844600681,46.0,67.71428571428571,8.425340493651689,12.402519857114598,351.0,540.5714285714286,11.306496242442202,17.413016598046926
156,2020-08-07 14:00:00,280.0,7243.0,12915.0,12239.0,672.0,445.0,1530.0,689.0,1983.0,365.0,3050.0,46.0,1922.0,3779.0,238.0,18139.0,23372.0,420.0,133.0,962.0,384.0,1003.0,1322.0,675.0,1.0,2.0,1.4682994156168325,2.936598831233666,43.0,67.57142857142857,7.309680566959225,11.486640890935922,138.0,156.71428571428572,16.14913373940213,18.339130136774468,164.0,149.57142857142858,28.00030049102966,25.536859419954748,5.0,12.0,5.388918228554799,12.933403748531518,1.0,3.142857142857143,3.0036343976211213,9.439993821094953,14.0,11.571428571428571,8.097587497324904,6.6929039518705835,8.0,9.571428571428571,7.712701855868884,9.227696863271701,22.0,21.571428571428573,13.203934772562222,12.946715264005816,5.0,3.5714285714285716,15.369954812332853,10.97853915166632,18.0,9.142857142857142,6.6245395024970835,3.3648454615858197,1.0,0.14285714285714285,3.471498993265292,0.4959284276093276,16.0,24.571428571428573,6.132053778111634,9.417082587814296,50.0,35.57142857142857,15.04587487248621,10.704065266425904,2.0,0.8571428571428571,10.417751849150953,4.46475079249327,107.0,81.57142857142857,10.074750885306964,10.704065266425904,147.0,136.57142857142858,15.198495452341344,14.120273714711686,14.0,5.285714285714286,28.07073826041625,10.598135873830627,11.0,9.428571428571429,9.668034840081914,8.286887005784498,3.0,2.0,12.185215272136475,8.123476848090982,13.0,6.285714285714286,34.64264776421681,16.75029122665428,7.0,7.285714285714286,4.524740635402863,4.7094239266437965,0.0,6.142857142857143,0.0,5.930085669051572,11.0,17.857142857142858,20.968356843309188,34.03954033004738,1329.0,2788.0,39628.0,44561.0,5500.0,54916.0,9.0,9.428571428571429,3.5768648382263524,3.74719173528475,30.0,35.57142857142857,10.562636434053939,12.524268914663958,425.0,445.57142857142856,16.826292090969666,17.64074118713761,272.0,227.28571428571428,11.821055298635928,9.877783077799245,65.0,62.142857142857146,11.905372436681734,11.382059362541879,523.0,512.5714285714286,16.847001523638955,16.51107387785211
