,ReportDate,Allegany,AnneArundel,Baltimore,BaltimoreCity,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Fredrick,Garrett,Harford,Howard,Kent,Montgomery,PrinceGeorges,QueenAnnes,Somerset,StMarys,Talbot,Washington,Wicomico,Worcester,AlleganyDailyCases,AlleganyDailyCases7Day,AlleganyDaily100K,AlleganyDailyCases100k7D,AADailyCases,AA7Day,AADaily100k3,AA100k7D-2020Census,BaltimoreDailyCases,Baltimore7Day,BaltimoreDaily100k,Baltimore7D100k,BaltCityDailyCases,BaltCity7Day,BaltCityeDaily100k,BaltCity7D100k,CalvertDailyCase,Calvert7Day,CalverteDaily100k,Calvert7D100k,CarolineDailyCases,Caroline7Day,CarolineDaily100k,Caroline7D100k,CarrollDaily,Carroll7Day,CarrollDaily100k,Carroll7D100k,CecilDaily,Cecil7Day,CecilDaily100k,Cecil7D100k,CharlesDaily,Charles7Day,CharlesDaily100K,Charles7D100k,DorchesterDaily,Dorchester7Day,DorchesterDaily100K,Dorchester7D100k,FrederickDaily,Frederick7Day,FrederrickDaily100K,Frederick7D100k,GarrettDaily,Garrett7Day,GarrettDaily100k,Garrett7D100k,HarfordDaily,Harford7Day,HarfordDaily100k,Harford7D100k,HowardDaily,Howard7Day,HowardDaily100k,Howard7D100k,KentDaily,Kent7Day,KentDaily100k,Kent7D100k,MontgomeryDaily,Montgomery7Day,MontgomeryDaily100k,Montgomery7D100k,PGDaily,PG7Day,PGDaily100k,PG7D100k,QADaily,QA7Day,QADaily100k,QA7D100k,StMarysDaily,StMarys7Day,StMarysDaily100k,StMarys7D100k,SomersetDaily,Somerset7Day,SomersetDaily100k,Somerset7D100k,TalbotDaily,Talbot7Day,TalbotDaily100k,Talbot7D100k,WashingtonDaily,Washington7Day,WashingtonDaily100k,Washington7D100k,WicomicoDaily,Wicomico7Day,WicomicoDaily100k,Wicomico7D100k,WorcesterDaily,Worcester7Day,WorcesterDaily100k,Worcester7D100k,Western,southern,central,capital,Eastern,I95,WesternDaily,Western7Day,WesternDaily100k,Western7D100k,SouthernDaily,Southern7Day,SouthernDaily100k,Southern7D100k,CentralDaily,Central7Day,CentralDaily100k,Central7D100k,CapitalDaily,Capital7Day,CapitalDaily100k,Capital7D100k,EasternDaily,Eastern7Day,EasternDaily100k,Eastern7D100k,I95Daily,I957Day,I95Daily100k,I957D100k
409,2021-04-17 14:00:00,6710.0,41221.0,60716.0,48885.0,4047.0,2217.0,8819.0,5755.0,10241.0,2589.0,19039.0,1943.0,15480.0,18342.0,1281.0,68718.0,81190.0,2829.0,2514.0,5664.0,2028.0,13830.0,7303.0,3498.0,25.0,12.857142857142858,36.707485390420814,18.878135343644992,176.0,135.71428571428572,29.91869255313543,23.07042039405735,327.0,288.42857142857144,38.266425599887654,33.752692567135504,306.0,259.14285714285717,52.24446311131144,44.24437725673153,12.0,9.0,12.93340374853152,9.70005281139864,8.0,6.0,24.02907518096897,18.021806385726727,24.0,28.142857142857142,13.881578566842691,16.27780343850006,23.0,24.0,22.174017835623044,23.13810556760665,27.0,28.428571428571427,16.20482903905364,17.06222740090833,7.0,6.142857142857143,21.517936737265995,18.883087340866076,37.0,51.285714285714285,13.617108977355114,18.874680011082962,7.0,3.0,24.300492952857045,10.414496979795874,85.0,75.71428571428571,32.57653569621806,29.01775448570684,93.0,64.42857142857143,27.985327262824352,19.387684478546515,11.0,3.857142857142857,57.297635170330246,20.0913785662197,95.0,115.28571428571429,8.944872281347305,19.387684478546515,155.0,184.14285714285714,16.025624456550396,19.03873725759766,12.0,7.0,24.060632794642498,14.035369130208128,15.0,15.571428571428571,13.183683872838975,13.685919448947127,0.0,2.7142857142857144,0.0,11.024718579552045,3.0,4.0,7.9944571763577255,10.659276235143635,29.0,28.285714285714285,18.74535406095472,18.28364583285239,15.0,13.714285714285714,14.480441750009653,13.239261028580255,8.0,6.285714285714286,15.249714067861229,11.98191819617668,22483.0,16802.0,193463.0,168947.0,33164.0,230368.0,61.0,44.142857142857146,24.243195014645273,17.543670397014964,39.0,40.142857142857146,13.731427364270122,14.133813514138842,1011.0,851.5714285714286,40.02677953875372,33.71479904345216,287.0,350.7142857142857,12.472951730545999,15.241959431802103,102.0,86.57142857142857,18.682276746792876,15.856386146437652,989.0,895.8571428571429,31.857905366881308,28.857565297661807
410,2021-04-18 14:00:00,6712.0,41312.0,60935.0,49104.0,4053.0,2226.0,8845.0,5803.0,10269.0,2608.0,19088.0,1950.0,15552.0,18385.0,1282.0,68842.0,81342.0,2836.0,2516.0,5674.0,2029.0,13853.0,7310.0,3502.0,2.0,11.428571428571429,2.936598831233665,16.780564749906656,91.0,126.42857142857143,15.469323990541614,21.4919179460429,219.0,277.57142857142856,25.627973108181646,32.482160306064536,219.0,248.0,37.390645167899365,42.34191781570338,6.0,8.428571428571429,6.46670187426576,9.084176442420949,9.0,6.428571428571429,27.03270957859009,19.30907827042149,26.0,27.142857142857142,15.03837678074625,15.699404331548283,48.0,27.142857142857142,46.2762111352133,26.16809558241229,28.0,27.142857142857142,16.80500789235192,16.290568875239106,19.0,7.857142857142857,58.40582828686484,24.15278613366591,49.0,49.42857142857143,18.033468645686504,18.19119577669834,7.0,3.857142857142857,24.300492952857045,13.390067545451842,72.0,72.57142857142857,27.59424200150235,27.813243922149194,43.0,64.57142857142857,12.939452390338142,19.43067269246791,1.0,3.4285714285714284,5.2088759245754765,17.859003169973068,124.0,114.28571428571429,11.675412240916483,19.43067269246791,152.0,176.14285714285714,15.715451079972002,18.211608253388608,7.0,6.857142857142857,14.035369130208124,13.748933025510002,10.0,15.714285714285714,8.789122581892649,13.811478342974164,2.0,2.857142857142857,8.123476848090982,11.604966925844261,1.0,3.5714285714285716,2.664819058785908,9.517210924235387,23.0,27.428571428571427,14.867004944895122,17.72959595912959,7.0,14.0,6.757539483337839,13.515078966675677,4.0,6.0,7.624857033930614,11.437285550895922,22515.0,16838.0,194133.0,169272.0,33270.0,231121.0,32.0,42.714285714285715,12.71774164702703,16.975914073486972,36.0,38.42857142857143,12.67516372086473,13.530234289335763,670.0,816.2857142857143,26.526154590469826,32.31779260766409,325.0,339.85714285714283,14.124422691384842,14.770110585848146,106.0,91.0,19.414915050588675,16.66752141135443,753.0,866.0,24.255816725239256,27.895799846025493
411,2021-04-19 14:00:00,6714.0,41386.0,61095.0,49255.0,4066.0,2229.0,8859.0,5821.0,10284.0,2615.0,19111.0,1952.0,15581.0,18406.0,1284.0,68865.0,81382.0,2839.0,2519.0,5682.0,2030.0,13862.0,7318.0,3504.0,2.0,11.142857142857142,2.936598831233665,16.361050631158992,74.0,128.14285714285714,12.57945027802285,21.783333782599414,160.0,270.57142857142856,18.72363332104595,31.66300134826878,151.0,239.42857142857142,25.780764476496824,40.878487476450964,13.0,9.0,14.01118739424248,9.700052811398638,3.0,6.142857142857143,9.010903192863365,18.45089701395832,14.0,27.142857142857142,8.097587497324904,15.699404331548283,18.0,26.428571428571427,17.35357917570499,25.479461488138273,15.0,27.142857142857142,9.002682799474243,16.290568875239106,7.0,8.285714285714286,21.517936737265995,25.47021083186587,23.0,45.714285714285715,8.464689364301828,16.8242273079291,2.0,4.142857142857143,6.942997986530584,14.381924400670496,29.0,67.71428571428571,11.114347472827337,25.951727596651022,21.0,62.714285714285715,6.319267446444209,18.871825911489847,2.0,3.2857142857142856,10.417751849150953,17.114878037890858,23.0,103.0,2.165600657589348,18.871825911489847,40.0,164.85714285714286,4.1356450210452635,17.044765551022266,3.0,6.857142857142857,6.015158198660624,13.748933025510002,8.0,14.857142857142858,7.03129806551412,13.058124978811936,3.0,2.5714285714285716,12.185215272136475,10.444470233259835,1.0,2.7142857142857144,2.664819058785908,7.233080302418894,9.0,26.285714285714285,5.817523674089396,16.990862794165853,8.0,13.571428571428571,7.722902266671816,13.101352059532543,2.0,6.0,3.812428516965307,11.437285550895922,22528.0,16869.0,194582.0,169358.0,33322.0,231540.0,13.0,41.57142857142857,5.166582544104731,16.521709014664577,31.0,38.714285714285715,10.914724315189071,13.63083082680294,449.0,795.7142857142857,17.776482703165602,31.503343511496148,86.0,313.57142857142856,3.7375395429510654,13.627739695643836,52.0,88.14285714285714,9.524297949345389,16.14420833721457,419.0,831.7142857142857,13.496928562915336,26.79138018864408
412,2021-04-20 14:00:00,6720.0,41463.0,61278.0,49409.0,4078.0,2232.0,8878.0,5837.0,10296.0,2623.0,19150.0,1952.0,15645.0,18454.0,1286.0,68945.0,81523.0,2844.0,2521.0,5697.0,2032.0,13874.0,7331.0,3516.0,6.0,11.0,8.809796493700995,16.151293571785157,77.0,125.14285714285714,13.089427991996748,21.273356068625514,183.0,265.2857142857143,21.415155610946304,31.044452747484225,154.0,237.14285714285714,26.292965095235168,40.488239385983654,12.0,9.857142857142858,12.93340374853152,10.623867364865177,3.0,6.142857142857143,9.010903192863365,18.45089701395832,19.0,25.428571428571427,10.989583032083798,14.707863005345233,16.0,26.571428571428573,15.425403711737768,25.61718830699308,12.0,24.428571428571427,7.2021462395793945,14.661511987715198,8.0,8.714285714285714,24.59192769973256,26.78763553006583,39.0,43.285714285714285,14.353168922077012,15.930440232195366,0.0,4.142857142857143,0.0,14.381924400670496,64.0,72.42857142857143,24.528215112446535,27.758493441987486,48.0,56.42857142857143,14.444039877586762,16.980344498948725,2.0,3.142857142857143,10.417751849150953,16.370752905808647,80.0,97.85714285714286,7.532524026397731,16.980344498948725,141.0,164.71428571428572,14.578148699184554,17.02999539023282,5.0,6.857142857142857,10.025263664434375,13.748933025510002,15.0,14.428571428571429,13.183683872838975,12.681448296730823,2.0,2.2857142857142856,8.123476848090982,9.283973540675408,2.0,2.7142857142857144,5.329638117571816,7.233080302418894,12.0,27.285714285714285,7.756698232119194,17.63725431350912,13.0,13.428571428571429,12.5497161833417,12.963443090484832,12.0,6.285714285714286,22.87457110179184,11.981918196176679,22546.0,16895.0,195127.0,169618.0,33398.0,232146.0,18.0,42.42857142857143,7.153729676452705,16.862362808781374,26.0,36.57142857142857,9.154284909513414,12.876356795799088,545.0,781.8571428571429,21.577245151949334,30.954721550883022,260.0,305.85714285714283,11.299538153107873,13.292478673518657,76.0,88.28571428571429,13.920127772120182,16.170373990921565,606.0,822.5714285714286,19.52061744421645,26.49686828000904
413,2021-04-21 14:00:00,6734.0,41610.0,61567.0,49592.0,4081.0,2237.0,8895.0,5875.0,10328.0,2628.0,19182.0,1952.0,15700.0,18497.0,1289.0,69049.0,81701.0,2853.0,2520.0,5701.0,2038.0,13907.0,7336.0,3517.0,14.0,11.714285714285714,20.556191818635657,17.200078868654323,147.0,124.28571428571429,24.988907984721067,21.12764815034726,289.0,259.42857142857144,33.81956268613924,30.359034027695934,183.0,221.0,31.244237743039193,37.73211224705826,3.0,9.285714285714286,3.23335093713288,10.007990995887486,5.0,6.571428571428571,15.018171988105607,19.738168898653083,17.0,24.285714285714285,9.83278481818024,14.0468354545432,38.0,29.428571428571427,36.6353338153772,28.37172468408911,32.0,25.428571428571427,19.205723305545053,15.261690841013479,5.0,8.857142857142858,15.369954812332853,27.22677709613248,32.0,39.857142857142854,11.77695911555037,14.668623184100683,0.0,3.7142857142857144,0.0,12.894139117842512,55.0,67.85714285714286,21.07893486225874,26.00647807681273,43.0,48.714285714285715,12.939452390338142,14.658980947193708,3.0,3.4285714285714284,15.62662777372643,17.859003169973068,104.0,96.0,9.79228123431705,14.658980947193708,178.0,157.57142857142858,18.403620343651426,16.291487350760452,9.0,6.857142857142857,18.045474595981872,13.748933025510002,4.0,12.714285714285714,3.51564903275706,11.17474156840637,-1.0,2.0,-4.061738424045491,8.123476848090982,6.0,2.857142857142857,15.988914352715451,7.61376873938831,33.0,25.0,21.330920138327784,16.159787983581655,5.0,12.571428571428571,4.8268139166698845,12.135989276198568,1.0,6.0,1.9062142584826536,11.437285550895922,22593.0,16929.0,195861.0,169932.0,33474.0,232932.0,47.0,40.42857142857143,18.67918304407095,16.067503955842188,34.0,36.714285714285715,11.970987958594465,12.926655064532678,734.0,745.5714285714286,29.059996222992318,29.518123839586785,314.0,293.42857142857144,13.646365307984123,12.752335915650315,76.0,89.28571428571429,13.920127772120182,16.353533566870517,786.0,784.0,25.318820645468865,25.25439616545495
414,2021-04-22 14:00:00,6752.0,41743.0,61847.0,49767.0,4091.0,2237.0,8929.0,5892.0,10359.0,2634.0,19215.0,1956.0,15754.0,18556.0,1290.0,69147.0,81864.0,2863.0,2523.0,5713.0,2045.0,13940.0,7353.0,3522.0,18.0,12.285714285714286,26.429389481102987,18.039107106149658,133.0,119.71428571428571,22.609011986176203,20.35053925286322,280.0,256.2857142857143,32.76635831183041,29.991248373175388,175.0,208.0,29.8783694264036,35.512576232525426,10.0,9.285714285714286,10.777836457109599,10.007990995887484,0.0,5.285714285714286,0.0,15.876353244568785,34.0,23.571428571428573,19.66556963636048,13.63369323529193,17.0,29.0,16.38949144372138,27.9585442275247,31.0,25.0,18.605544452246768,15.00447133245707,6.0,8.428571428571429,18.44394577479942,25.909352397932526,33.0,38.42857142857143,12.14498908791132,14.1428660807279,4.0,4.142857142857143,13.885995973061169,14.381924400670496,54.0,64.28571428571429,20.695681501126764,24.63771607276996,59.0,52.0,17.75413234953373,15.64770986738566,1.0,3.4285714285714284,5.2088759245754765,17.859003169973068,98.0,94.28571428571429,9.22734193233722,15.64770986738566,163.0,149.57142857142858,16.85275346075945,15.464358346551396,10.0,7.428571428571429,20.05052732886875,14.894677444302502,12.0,11.571428571428571,10.546947098271179,10.170270416190066,3.0,2.0,12.185215272136475,8.123476848090982,7.0,3.5714285714285716,18.65373341150136,9.517210924235387,33.0,25.571428571428573,21.330920138327784,16.52915456606352,17.0,12.142857142857142,16.41116731667761,11.722262369055434,5.0,5.714285714285714,9.531071292413268,10.892652905615162,22648.0,16973.0,196596.0,170226.0,33549.0,233680.0,55.0,42.0,21.858618455827706,16.692035911722975,44.0,36.285714285714285,15.491866769945776,12.775760258331909,735.0,723.8571428571429,29.09958749850048,28.65842757140951,294.0,282.2857142857143,12.777170065437366,12.268069994802833,75.0,86.57142857142857,13.736968196171231,15.856386146437652,748.0,759.1428571428571,24.09475552520447,24.453691913853426
415,2021-04-23 14:00:00,6772.0,41852.0,62136.0,49950.0,4102.0,2237.0,8962.0,5912.0,10377.0,2643.0,19244.0,1957.0,15811.0,18600.0,1295.0,69238.0,82029.0,2877.0,2524.0,5726.0,2047.0,13971.0,7367.0,3526.0,20.0,12.428571428571429,29.365988312336654,18.24886416552349,109.0,115.28571428571429,18.52919027438501,19.59771500842556,289.0,249.57142857142858,33.81956268613924,29.205524474881493,183.0,195.85714285714286,31.244237743039193,33.439383251917825,11.0,9.571428571428571,11.85562010282056,10.315929180376331,0.0,4.0,0.0,12.014537590484483,33.0,23.857142857142858,19.087170529408702,13.798950122992437,20.0,25.714285714285715,19.28175463967221,24.79082739386427,18.0,23.285714285714285,10.803219359369093,13.975593298231443,9.0,8.714285714285714,27.665918662199132,26.78763553006583,29.0,34.57142857142857,10.672869198467524,12.72332190162138,1.0,3.0,3.471498993265292,10.414496979795876,57.0,59.42857142857143,21.845441584522696,22.776199747271786,44.0,50.142857142857146,13.240369887787866,15.0888630864076,5.0,3.5714285714285716,26.044379622877386,18.60312830205528,91.0,87.85714285714286,8.568246080027418,15.0888630864076,165.0,142.0,17.059535711811712,14.681539824710685,14.0,8.571428571428571,28.07073826041625,17.186166281887502,13.0,11.0,11.425859356460444,9.668034840081916,1.0,1.4285714285714286,4.061738424045491,5.802483462922131,2.0,3.142857142857143,5.329638117571816,8.37514561332714,31.0,24.285714285714285,20.038137099641254,15.698079755479323,14.0,11.285714285714286,13.515078966675677,10.894808554769169,4.0,5.142857142857143,7.624857033930614,9.803387615053648,22700.0,17003.0,197311.0,170511.0,33630.0,234438.0,52.0,39.714285714285715,20.666330176418924,15.783625794078189,30.0,34.285714285714285,10.562636434053939,12.071584496061645,715.0,694.1428571428571,28.3077619883372,27.482001099166926,285.0,264.42857142857144,12.386032206291322,11.492002813957512,81.0,81.14285714285714,14.835925651864931,14.862091305571925,758.0,722.7142857142857,24.416877925274047,23.280246027885678
416,2021-04-24 14:00:00,6777.0,42014.0,62391.0,50147.0,4115.0,2244.0,8981.0,5933.0,10407.0,2652.0,19282.0,1962.0,15872.0,18638.0,1301.0,69334.0,82190.0,2890.0,2525.0,5738.0,2048.0,13996.0,7382.0,3532.0,5.0,9.571428571428571,7.3414970780841635,14.053722978046826,162.0,113.28571428571429,27.538796554590565,19.257729865776295,255.0,239.28571428571428,29.840790605416984,28.001862332814255,197.0,180.28571428571428,33.63450729715149,30.78081813560926,13.0,9.714285714285714,14.01118739424248,10.469898272620753,7.0,3.857142857142857,21.02544078334785,11.585446962252897,19.0,23.142857142857142,10.989583032083798,13.385807903741167,21.0,25.428571428571427,20.245842371655822,24.51537375615467,30.0,23.714285714285715,18.005365598948487,14.232812806787852,9.0,9.0,27.665918662199132,27.665918662199136,38.0,34.714285714285715,13.985138949716065,12.77589761195866,5.0,2.7142857142857144,17.35749496632646,9.422640124577223,61.0,56.0,23.378455029050606,21.46218822339072,38.0,42.285714285714285,11.43486490308952,12.724511320731196,6.0,2.857142857142857,31.25325554745286,14.882502641644225,96.0,88.0,9.039028831677276,12.724511320731196,161.0,142.85714285714286,16.645971209707184,14.77016078944737,13.0,8.714285714285714,26.065685527529375,17.472602386585628,12.0,10.571428571428571,10.546947098271179,9.2913581580008,1.0,1.5714285714285714,4.061738424045491,6.382731809214343,1.0,2.857142857142857,2.664819058785908,7.613768739388311,25.0,23.714285714285715,16.159787983581655,15.328713172997455,15.0,11.285714285714286,14.480441750009653,10.894808554769169,6.0,4.857142857142857,11.43728555089592,9.25875496977289,22735.0,17047.0,198043.0,170806.0,33720.0,235171.0,35.0,36.0,13.910029926435813,14.307459352905408,44.0,35.0,15.491866769945776,12.323075839729597,732.0,654.2857142857143,28.980813671975987,25.904005975341533,295.0,265.57142857142856,12.8206298275647,11.541671113531612,90.0,79.42857142857143,16.484361835405476,14.54810346108801,733.0,686.1428571428571,23.6115719251001,22.102198393345507
417,2021-04-25 14:00:00,6780.0,42103.0,62566.0,50311.0,4121.0,2248.0,8998.0,5954.0,10423.0,2663.0,19304.0,1966.0,15913.0,18683.0,1301.0,69420.0,82316.0,2893.0,2526.0,5758.0,2052.0,14029.0,7392.0,3537.0,3.0,9.714285714285714,4.404898246850498,14.26348003742066,89.0,113.0,15.129338847892347,19.20916055968354,175.0,233.0,20.47897394489401,27.26629102377316,164.0,172.42857142857142,28.00030049102966,29.439340324627874,6.0,9.714285714285714,6.46670187426576,10.469898272620753,4.0,3.142857142857143,12.014537590484485,9.439993821094953,17.0,21.857142857142858,9.83278481818024,12.64215190908888,21.0,21.571428571428573,20.245842371655822,20.79674964707503,16.0,22.0,9.602861652772527,13.203934772562224,11.0,7.857142857142857,33.813900587132274,24.15278613366591,22.0,30.857142857142858,8.096659391940879,11.356353432852144,4.0,2.2857142857142856,13.885995973061169,7.93485484174924,41.0,51.57142857142857,15.713387806411063,19.764923338377677,45.0,42.57142857142857,13.541287385237588,12.810487748573975,0.0,2.7142857142857144,0.0,14.138377509562014,86.0,82.57142857142857,8.09746332837756,12.810487748573975,126.0,139.14285714285714,13.02728181629258,14.386136608921737,3.0,8.142857142857142,6.015158198660624,16.326857967793128,20.0,12.0,17.578245163785297,10.546947098271179,1.0,1.4285714285714286,4.061738424045491,5.8024834629221305,4.0,3.2857142857142856,10.659276235143633,8.755834050296556,33.0,25.142857142857142,21.330920138327784,16.25212962920212,10.0,11.714285714285714,9.653627833339769,11.308535461912301,5.0,5.0,9.531071292413268,9.531071292413268,22775.0,17070.0,198574.0,171040.0,33798.0,235743.0,40.0,37.142857142857146,15.897177058783786,14.761664411727804,23.0,33.142857142857146,8.09802126610802,11.669198346192925,531.0,634.4285714285714,21.02296729483504,25.117836361679426,234.0,252.57142857142858,10.169584337797085,10.97669420587622,78.0,75.42857142857143,14.286446924018081,13.815465157292211,572.0,660.2857142857143,18.425401283979888,21.269281901737024
418,2021-04-26 14:00:00,6781.0,42150.0,62652.0,50423.0,4130.0,2254.0,9015.0,5962.0,10435.0,2671.0,19323.0,1966.0,15936.0,18709.0,1301.0,69476.0,82405.0,2897.0,2526.0,5766.0,2057.0,14041.0,7401.0,3537.0,1.0,9.571428571428571,1.4682994156168325,14.053722978046826,47.0,109.14285714285714,7.989650852257756,18.553474927431385,86.0,222.42857142857142,10.063952910062198,26.029193822204054,112.0,166.85714285714286,19.122156432898304,28.488110604113796,9.0,9.142857142857142,9.70005281139864,9.854021903643062,6.0,3.5714285714285716,18.02180638572673,10.72726570578972,17.0,22.285714285714285,9.83278481818024,12.890037240639643,8.0,20.142857142857142,7.712701855868884,19.41948145852701,12.0,21.571428571428573,7.2021462395793945,12.946715264005817,8.0,8.0,24.59192769973256,24.591927699732565,19.0,30.285714285714285,6.9925694748580325,11.146050591503029,0.0,2.0,0.0,6.942997986530584,23.0,50.714285714285715,8.814827306035474,19.43642045740741,26.0,43.285714285714285,7.8238549336928305,13.025428818180918,0.0,2.4285714285714284,0.0,12.65012724539759,56.0,87.28571428571429,5.272766818478411,13.025428818180918,89.0,146.14285714285714,9.201810171825713,15.10987448760466,4.0,8.285714285714286,8.0202109315475,16.613294072491254,8.0,12.0,7.03129806551412,10.546947098271179,0.0,1.0,0.0,4.061738424045491,5.0,3.857142857142857,13.324095293929542,10.278587798174218,12.0,25.571428571428573,7.756698232119194,16.52915456606352,9.0,11.857142857142858,8.688265050005793,11.446444430960014,0.0,4.714285714285714,0.0,8.98643864713251,22788.0,17091.0,198885.0,171204.0,33846.0,236087.0,13.0,37.142857142857146,5.166582544104731,14.761664411727804,21.0,31.714285714285715,7.393845503837758,11.166215658857022,311.0,614.7142857142857,12.312886683038979,24.337322644518476,164.0,263.7142857142857,7.127400988883428,11.4609601267237,48.0,74.85714285714286,8.79165964554959,13.710802542464238,344.0,649.5714285714286,11.081010562393498,20.92415075880533
419,2021-04-27 14:00:00,6789.0,42219.0,62832.0,50499.0,4134.0,2256.0,9038.0,5971.0,10455.0,2685.0,19342.0,1968.0,15956.0,18736.0,1304.0,69528.0,82515.0,2901.0,2533.0,5773.0,2057.0,14050.0,7409.0,3541.0,8.0,9.857142857142858,11.74639532493466,14.473237096794493,69.0,108.0,11.729487421399686,18.359197703060374,180.0,222.0,21.064087486176692,25.979041232951253,76.0,155.71428571428572,12.975749008038134,26.585651163085654,4.0,8.0,4.31113458284384,8.62226916568768,2.0,3.4285714285714284,6.0072687952422426,10.29817507755813,23.0,22.857142857142858,13.303179459890915,13.220551016040659,9.0,19.142857142857142,8.676789587852495,18.455393726543402,20.0,22.714285714285715,12.003577065965658,13.632633953489568,14.0,8.857142857142858,43.03587347453199,27.22677709613248,19.0,27.428571428571427,6.9925694748580325,10.094536384757461,2.0,2.2857142857142856,6.942997986530584,7.93485484174924,20.0,44.42857142857143,7.665067222639543,17.027399330292127,27.0,40.285714285714285,8.124772431142555,12.122676325831748,3.0,2.5714285714285716,15.62662777372643,13.394252377479802,52.0,83.28571428571429,4.896140617158525,12.122676325831748,110.0,141.71428571428572,11.373023807874475,14.65199950313179,4.0,8.142857142857142,8.0202109315475,16.326857967793128,7.0,10.857142857142858,6.152385807324855,9.542475946054877,7.0,1.7142857142857142,28.43216896831844,6.962980155506557,0.0,3.5714285714285716,0.0,9.517210924235387,9.0,25.142857142857142,5.817523674089396,16.252129629202123,8.0,11.142857142857142,7.722902266671816,10.756899585721458,4.0,3.5714285714285716,7.624857033930614,6.807908066009476,22807.0,17122.0,199280.0,171385.0,33897.0,236509.0,19.0,37.285714285714285,7.551159102922298,14.818440044080601,31.0,32.42857142857143,10.914724315189071,11.417707002524974,395.0,593.2857142857143,15.638553825724749,23.488938169343534,181.0,252.42857142857142,7.866216945048174,10.970485668429458,51.0,71.28571428571429,9.341138373396438,13.056661199789419,422.0,623.2857142857143,13.593565282936211,20.077429021479585
